"Country Name","Year","GDP per capita","Control of Corruption","Life expectancy","Research and development expenditure","High-technology exports","Bachelor education","Alcohol consumption","Population density","Unemployment","Socal contributions","Military expenditure","Infrastructure quality","Forrest area","Protected area"
"Lithuania",1961,,,70.1026829268293,,,,,,,,,,,
"Lithuania",1962,,,69.0953658536585,,,,,,,,,,,
"Lithuania",1963,,,70.2043902439024,,,,,,,,,,,
"Lithuania",1964,,,71.5090243902439,,,,,,,,,,,
"Lithuania",1965,,,71.3251219512195,,,,,,,,,,,
"Lithuania",1966,,,71.520243902439,,,,,,,,,,,
"Lithuania",1967,,,71.6039024390244,,,,,,,,,,,
"Lithuania",1968,,,71.3136585365854,,,,,,,,,,,
"Lithuania",1969,,,70.9285365853659,,,,,,,,,,,
"Lithuania",1970,,,70.8043902439024,,,,,,,,,,,
"Lithuania",1971,,,71.7353658536585,,,,,,,,,,,
"Lithuania",1972,,,71.0246341463415,,,,,,,,,,,
"Lithuania",1973,,,71.3321951219512,,,,,,,,,,,
"Lithuania",1974,,,71.2441463414634,,,,,,,,,,,
"Lithuania",1975,,,70.8673170731707,,,,,,,,,,,
"Lithuania",1976,,,70.9580487804878,,,,,,,,,,,
"Lithuania",1977,,,70.809512195122,,,,,,,,,,,
"Lithuania",1978,,,70.6046341463415,,,,,,,,,,,
"Lithuania",1979,,,70.4821951219512,,,,,,,,,,,
"Lithuania",1980,,,70.4821951219512,,,,,,,,,,,
"Lithuania",1981,,,70.4607317073171,,,,,,,,,,,
"Lithuania",1982,,,70.8368292682927,,,,,,,,,,,
"Lithuania",1983,,,70.7778048780488,,,,,,,,,,,
"Lithuania",1984,,,70.32,,,,,,,,,,,
"Lithuania",1985,,,70.5012195121951,,,,,,,,,,,
"Lithuania",1986,,,72.0807317073171,,,,,,,,,,,
"Lithuania",1987,,,71.9346341463415,,,,,,,,,,,
"Lithuania",1988,,,71.7621951219512,,,,,,,,,,,
"Lithuania",1989,,,71.4253658536585,,,,,,,,,,,
"Lithuania",1990,8946.88581330575,,71.1607317073171,,,,,,,,,,,
"Lithuania",1991,8709.65564857499,,70.3641463414634,,,,,,1.1,27.3190134053068,,,,
"Lithuania",1992,7021.97877258004,,70.2343902439025,,,,,59.0318123803446,1.2,,,,31.2699425654116,
"Lithuania",1993,6050.58544364228,,68.9104878048781,,,,,58.7526005105297,13.8,27.4899174188592,2.19588194406586,,31.3895979578813,
"Lithuania",1994,5615.09121186818,,68.530243902439,,,,,58.346266751755,13.8,33.5929868503444,1.35480153444599,,31.509253350351,
"Lithuania",1995,5967.19145428301,,69.0063414634147,,,,,57.898883216337,17.54,22.553836858006,1.37382800883621,,31.6289087428207,
"Lithuania",1996,6419.66406344336,68.2795715332031,70.1080487804878,0.4917,,,,57.460322271857,16.4,24.7990313163482,1.57116071672887,,31.7485641352904,
"Lithuania",1997,7102.8812426819,,70.9090243902439,0.53667,,,,57.0379227823867,14.13,24.1162120102527,2.29183246692846,,31.86821952776,
"Lithuania",1998,7796.78718194725,63.6363639831543,71.219512195122,0.54381,,,,56.626212507977,13.711,27.1812223428237,3.33902762295935,,31.9878749202297,
"Lithuania",1999,7856.70659113875,,71.5707317073171,0.50206,,,,56.2258774728781,13.388,26.9046532159084,2.45804671900524,,32.1075303126994,
"Lithuania",2000,8465.94329594005,67.0212783813477,72.019512195122,0.58553,,,11.5,55.83178047224,15.931,28.38597806529,3.39208764149403,,32.2271857051691,
"Lithuania",2001,9456.87328070018,,71.6585365853659,0.66762,,,11.5,55.3736119974473,16.84,29.5835405933558,3.88741931173471,,32.4664964901085,
"Lithuania",2002,10497.2666200199,61.9047622680664,71.7609756097561,0.65755,,,11.92,54.9308710912572,13.008,28.907828857533,3.83307097121896,,32.7058072750479,
"Lithuania",2003,12085.9566752899,68.2539672851562,72.0609756097561,0.66413,,,12.49,54.4864869176771,12.874,29.0533659543561,3.49657245951497,,32.9451180599872,
"Lithuania",2004,13097.4375662948,66.9950714111328,71.9609756097561,0.7514,,,12.91,53.8780312699426,10.684,29.6392270766662,3.60278883315529,,33.1844288449266,
"Lithuania",2005,14514.7832942166,64.3902435302734,71.2536585365854,0.74821,,,13.53,53.0077855775367,8.325,28.252986109063,3.47709047894405,,33.423739629866,
"Lithuania",2006,16446.977802261,59.5121955871582,71.0560975609756,0.79204,,,14.02,52.1682992980217,5.78,28.5258888002936,3.45026827449192,,33.6630504148054,
"Lithuania",2007,19113.9861386164,58.737865447998,70.9,0.80174,11.6013589276761,,14.42,51.5522335673261,4.25,28.2142258027772,3.22941953894994,2.3,33.9023611997447,
"Lithuania",2008,20735.7079776096,60.6796112060547,71.8121951219512,0.78932,11.7990904690431,,14.3,51.0288153171121,5.826,29.0781550753586,3.05189187162166,,34.1443956920622,
"Lithuania",2009,18167.6379038272,65.0717697143555,72.9146341463415,0.83084,10.5429057899843,,13.75,50.4653530115676,13.785,37.6488423194744,2.47717862243328,,34.3837255684085,
"Lithuania",2010,19827.948684184,68.5714263916016,73.2682926829268,0.7833,11.2469941524538,,14.05,49.418141204627,17.814,35.5799624203015,2.13265650012638,2.72,34.6230554447547,
"Lithuania",2011,22701.5546059767,67.2985763549805,73.5634146341464,0.90269,10.6070246805609,,14.66,48.3153301209433,15.39,35.478600651414,1.90759660925974,,34.6778568465392,
"Lithuania",2012,24566.898703153,68.2464447021484,73.8634146341464,0.89304,11.0422224951685,,15.54,47.6934454478731,13.365,35.0060353837318,2.17708236004172,2.58,34.7321058174043,
"Lithuania",2013,26563.3748975519,67.7725143432617,73.9146341463415,0.94872,11.0243128207069,26.3899993896484,15.57,47.2477064220183,11.77,35.2859423471146,2.20269674611432,,34.7857997606701,16.9
"Lithuania",2014,28005.7924124857,70.1923065185547,74.5170731707317,1.03011,11.1391744920283,31.5,14.96,46.8835275339186,10.698,36.1607002104789,2.58593458645939,3.184799,34.853950518755,16.9
"Lithuania",2015,28853.9978560937,70,74.3219512195122,1.04341,12.7802328819912,33.0999984741211,14.17,46.4662250598563,9.12,36.2071573810492,3.30738693858488,,34.9082202713488,16.9
"Lithuania",2016,30772.6728449443,72.8571395874023,74.6707317073171,0.84241,12.6400013901436,33.939998626709,13.03,45.9328405861882,7.862,37.7452272673904,4.43706563706564,3.571429,34.9605695859008,16.9
"Lithuania",2017,33591.5554071488,67.6190490722656,75.4804878048781,0.89626,12.5193567980791,34.5400009155273,12.29,45.3798470650213,7.073,38.8027317905137,5.28398306322091,,35.0569116074137,17
"Lithuania",2018,36491.9385223689,66.6666641235352,75.680487804878,0.93662,12.102708320773,35.9516875448363,11.79,45.0135717707169,6.147,39.0325833156442,5.93147325866525,2.73,35.0950023950184,17
"Lithuania",2019,40563.8304884555,73.3333358764648,76.2829268292683,0.99266,12.0304039362778,37.327369377978,11.79,44.8912328329607,6.255,29.4521835133971,5.9147596561327,,35.1325455126158,17
"Lithuania",2020,41262.7276941725,78.5714263916016,75.0292682926829,1.13261,12.0095660933711,38.0999984741211,12.1,44.8797349089748,8.487,30.4216882867915,4.93295019157088,,35.1485148514851,17
"Lithuania",2021,45873.5273239486,79.523811340332,74.0365853658537,1.10436,11.508956927432,40.1166281496363,,44.8551349624661,7.112,29.9589703604044,5.2797553633714,,35.1807490816164,17.1
"Lithuania",2022,50498.3823963346,76.4150924682617,75.6439024390244,1.05319,12.9963941333635,41.4149466041617,,45.2309596830873,5.955,29.5686265989989,6.78126413620101,3.5,35.2036435371542,17.1
"Lithuania",2023,50914.8638146665,77.8301849365234,76.9878048780488,,14.4028959953361,41.3070548478587,,45.87196485623,6.841,29.7796899302594,6.92856647959537,,35.2301501597444,17.1
"Lithuania",2024,54413.9640682813,,,,,,,,7.504,,,,,17.8
"Luxembourg",1960,,,68.8005609756098,,,,,,,,,,,
"Luxembourg",1961,,,69.1529268292683,,,,,,,,,,,
"Luxembourg",1962,,,68.4317317073171,,,,,,,,,,,
"Luxembourg",1963,,,68.6719756097561,,,,,,,,,,,
"Luxembourg",1964,,,68.8656829268293,,,,,,,,,,,
"Luxembourg",1965,,,69.2268536585366,,,,,,,,,,,
"Luxembourg",1966,,,68.9003658536585,,,,,,,,,,,
"Luxembourg",1967,,,69.4889268292683,,,,,,,,,,,
"Luxembourg",1968,,,69.974756097561,,,,,,,,,,,
"Luxembourg",1969,,,69.7166829268293,,,,,,,,,,,
"Luxembourg",1970,,,69.2080975609756,,,,,,,,,,,
"Luxembourg",1971,,,69.2398536585366,,,,,,,,,,,
"Luxembourg",1972,,,70.4433658536585,,,,,,,27.395322102843,,,,
"Luxembourg",1973,,,70.3344390243903,,,,,,,26.5876622196372,,,,
"Luxembourg",1974,,,70.1996341463415,,,,,,,26.7726624151888,,,,
"Luxembourg",1975,,,70.3182195121951,,,,,,,28.9856575978421,,,,
"Luxembourg",1976,,,70.2204146341464,,,,,,,30.3661997006055,,,,
"Luxembourg",1977,,,71.4241463414634,,,,,,,29.1768105615264,,,,
"Luxembourg",1978,,,71.4146341463415,,,,,,,27.4809840212338,,,,
"Luxembourg",1979,,,72.1766585365854,,,,,,,28.013690384053,,,,
"Luxembourg",1980,,,72.2581707317073,,,,,,,25.966625966626,,,,
"Luxembourg",1981,,,71.9679268292683,,,,,,,25.8785853908752,,,,
"Luxembourg",1982,,,72.0555853658537,,,,,,,24.689495650425,,,,
"Luxembourg",1983,,,72.8511951219512,,,,,,,23.7858970241325,,,,
"Luxembourg",1984,,,72.5807073170732,,,,,,,22.9386204832334,,,,
"Luxembourg",1985,,,73.1336097560976,,,,,,,23.8091613946629,,,,
"Luxembourg",1986,,,73.952512195122,,,,,,,24.2641701879644,,,,
"Luxembourg",1987,,,73.7223414634146,,,,,,,25.4227175009872,,,,
"Luxembourg",1988,,,74.1201951219512,,,,,,,24.8354174937145,,,,
"Luxembourg",1989,,,74.1226585365854,,,,,,,24.7421400187003,,,,
"Luxembourg",1990,29929.0521561855,,74.775487804878,,,,,,,24.7070953228981,,,,
"Luxembourg",1991,33168.4287884896,,75.4634146341463,,,,,,1.482,24.748191875676,,,,
"Luxembourg",1992,34085.8238280804,,75.7707317073171,,,,,,2.029,26.6029474641308,,,,
"Luxembourg",1993,35874.7047629493,,75.7121951219512,,,,,,2.33,26.6782244481654,,,,
"Luxembourg",1994,37526.2619141439,,76.3707317073171,,,,,,3.479,25.816348491856,,,,
"Luxembourg",1995,38319.7630124135,,76.5121951219512,,,,,,2.918,28.6222094419317,1.48965184183867,,,
"Luxembourg",1996,39707.461526777,94.6236572265625,76.519512195122,,,,,,3.286,28.1890803855451,1.46878071209347,,,
"Luxembourg",1997,42477.7398314956,,76.880487804878,,,,,,2.527,27.418083626997,1.49049639704909,,,
"Luxembourg",1998,44267.1768586838,93.5828857421875,77.0170731707317,,,,,,2.763,27.4060156965392,1.53070533463597,,,
"Luxembourg",1999,49844.6769627976,,77.7707317073171,,,,,,2.39,27.8256384001143,1.44516791140709,,,
"Luxembourg",2000,55124.2922512694,94.1489334106445,77.8731707317073,1.58314,,,13.65,169.472433053922,2.345,27.0802110546868,1.43864587484894,,33.6769652665025,
"Luxembourg",2001,56141.7751664486,,77.8243902439025,,,,13.65,171.501984882267,1.805,28.5715033950253,1.77555286335248,,33.7546514608889,
"Luxembourg",2002,58575.6792717544,95.2380981445312,77.9658536585366,,,,13.41,173.30818890175,2.621,28.9984498273658,1.40988197455923,,33.8323376552753,
"Luxembourg",2003,60199.8507967788,91.5343933105469,77.7268292682927,1.6235,,,13.13,175.427079853639,3.675,29.7478911589635,1.39897068507611,,33.9100238496617,
"Luxembourg",2004,64694.4334161028,93.1034469604492,79.1219512195122,1.58819,,,12.86,177.938286087179,5.113,29.7794080434808,1.38687332593233,,33.9877100440481,
"Luxembourg",2005,68787.8547494266,92.6829299926758,79.4317073170732,1.55873,,,12.75,180.681774041935,4.488,29.1005045532318,1.34597131540772,,34.0653962384345,
"Luxembourg",2006,78878.0275161487,94.1463394165039,79.2878048780488,1.64886,,,12.64,183.586849281014,4.731,28.605279773735,1.32169489948392,,34.1430824328209,
"Luxembourg",2007,85129.1888169612,94.1747589111328,79.3829268292683,1.57165,10.7100084670999,,12.52,186.444147510546,4.065,28.1562784519071,1.34153337178031,3.86,34.2207686272073,
"Luxembourg",2008,90970.7211980147,95.1456298828125,80.5390243902439,1.54663,8.01129332081582,,12.36,189.806794434561,5.06,28.7608704824335,0.962172136549361,,34.2984548215937,
"Luxembourg",2009,86873.2562419563,94.7368392944336,80.6365853658537,1.58839,10.3204694049142,,12.19,193.354334501216,5.194,30.5181685826762,0.869669525580279,,34.37614101598,
"Luxembourg",2010,90346.0688268008,95.7142868041992,80.6317073170732,1.42373,8.77866237669306,,12.13,196.916246513832,4.423,29.6637871813678,1.05109324939576,4.06,34.4538272103664,
"Luxembourg",2011,94475.0302265023,98.1042633056641,80.9878048780488,1.42453,9.05059986162123,,12.04,201.342029008025,5.122,29.8559512226911,0.907806044792346,,34.4538272103664,
"Luxembourg",2012,96636.426643956,96.6824645996094,81.3926829268293,1.20664,8.68486923570019,,11.95,206.235870823396,5.03,29.8551252791267,0.858391159085068,3.79,34.4538272103664,
"Luxembourg",2013,100925.011992241,97.1563949584961,81.8,1.23381,6.8438523675119,,11.86,211.05785290896,6.045,29.4463073591952,0.869307517534328,,34.4538272103664,37.3
"Luxembourg",2014,105296.284588232,96.6346130371094,82.2292682926829,1.217,5.97251741023821,32.4782052224114,11.76,216.091529874226,6.044,28.9216536259273,0.903299419986688,3.909091,34.4538272103664,34.9
"Luxembourg",2015,107888.578352982,97.1428604125977,82.2926829268293,1.25226,7.1063570044196,29.7948332196253,11.71,221.251835336342,6.796,29.2674488072769,1.02951269732327,,34.4538272103664,32.5
"Luxembourg",2016,113365.176082265,97.6190490722656,82.6853658536585,1.2669,7.96708640448661,,11.66,226.072263698018,6.669,29.1516837362534,0.946330193708904,4.235,34.4538272103664,42
"Luxembourg",2017,114985.842235989,96.1904754638672,82.0951219512195,1.23898,6.9688410293022,,11.58,231.635372078028,5.523,29.7658307504655,1.19945025196785,,34.4538272103664,40.9
"Luxembourg",2018,116638.414163882,97.1428604125977,82.2951219512195,1.1718,6.97324123677991,35.3018707883265,11.53,236.146609386046,5.589,28.5723139225917,1.18359482521332,3.63,34.4538272103664,40.9
"Luxembourg",2019,121371.73990307,97.6190490722656,82.6390243902439,1.18177,6.57356994288018,37.1256471674156,11.53,240.827591028798,5.592,29.0193889921488,1.26761086948441,,34.4538272103664,51.2
"Luxembourg",2020,122066.739147202,96.6666641235352,82.1439024390244,1.09584,5.61923854995663,37.1187051096982,10.82,244.874264894386,6.766,30.498956910827,1.23102310231023,,34.4538272103664,51.2
"Luxembourg",2021,136772.443753292,96.1904754638672,82.5975609756098,1.0412,6.0752020682151,41.5808857989599,,248.62068161867,5.571,28.8745204884073,1.09900734820162,,34.4538272103664,51.3
"Luxembourg",2022,143381.897533689,96.2264175415039,82.9463414634147,0.97653,5.9904603893658,42.0351303246455,,253.685433061691,4.588,28.8057231528408,1.43320128891122,3.6,34.4538272103664,55.8
"Luxembourg",2023,142424.729887278,96.698112487793,83.3585365853659,,6.04149022701971,41.8519604082982,,258.862052624628,5.184,29.1409497360401,1.62266737232072,,34.4538272103664,55.8
"Luxembourg",2024,150772.358842278,,,,,,,,5.935,,,,,38.7
"Moldova",1960,,,59.44,,,,,,,,,,,
"Moldova",1961,,,59.856,,,,,,,,,,,
"Moldova",1962,,,60.254,,,,,,,,,,,
"Moldova",1963,,,60.616,,,,,,,,,,,
"Moldova",1964,,,60.962,,,,,,,,,,,
"Moldova",1965,,,61.275,,,,,,,,,,,
"Moldova",1966,,,61.552,,,,,,,,,,,
"Moldova",1967,,,61.781,,,,,,,,,,,
"Moldova",1968,,,61.975,,,,,,,,,,,
"Moldova",1969,,,62.184,,,,,,,,,,,
"Moldova",1970,,,62.414,,,,,,,,,,,
"Moldova",1971,,,62.672,,,,,,,,,,,
"Moldova",1972,,,62.932,,,,,,,,,,,
"Moldova",1973,,,63.175,,,,,,,,,,,
"Moldova",1974,,,63.437,,,,,,,,,,,
"Moldova",1975,,,63.7,,,,,,,,,,,
"Moldova",1976,,,63.968,,,,,,,,,,,
"Moldova",1977,,,64.231,,,,,,,,,,,
"Moldova",1978,,,64.489,,,,,,,,,,,
"Moldova",1979,,,64.823,,,,,,,,,,,
"Moldova",1980,,,65.189,,,,,,,,,,,
"Moldova",1981,,,65.595,,,,,,,,,,,
"Moldova",1982,,,65.859,,,,,,,,,,,
"Moldova",1983,,,66.149,,,,,,,,,,,
"Moldova",1984,,,66.433,,,,,,,,,,,
"Moldova",1985,,,66.882,,,,,,,,,,,
"Moldova",1986,,,67.395,,,,,,,,,,,
"Moldova",1987,,,67.922,,,,,,,,,,,
"Moldova",1988,,,68.191,,,,,,,,,,,
"Moldova",1989,,,68.173,,,,,,,,,,,
"Moldova",1990,6894.51372339552,,67.92,,,,,,,,,,,
"Moldova",1991,5979.90789131835,,67.554,,,,,,1.9,,,,,
"Moldova",1992,4337.2468015914,,66.749,,,,,103.841049221444,3.7,,,,10.0152114390021,
"Moldova",1993,4394.14185932458,,66.66,,,,,103.37881682704,3.7,,,,10.0485584218513,
"Moldova",1994,3110.82300818682,,66.319,,,,,103.094311429266,5.8,,,,10.1092896174863,
"Moldova",1995,3145.94580519356,,66.218,,,,,102.659297111273,5.3,,2.20345207491737,,10.1700576981476,
"Moldova",1996,3021.30988325621,39.7849464416504,66.248,0.87296,,,,102.453957659819,7.9,38.3676058571655,2.09419431279621,,10.2277558457334,
"Moldova",1997,3135.60702546224,,66.484,0.80679,,,,102.111242480092,7.9,23.6933797909408,1.96485233097388,,10.2885783718105,
"Moldova",1998,2964.60151650533,42.7807502746582,66.84,,,,,102.105506661565,10,26.9490060501296,1.59842961301178,,10.3494378608326,
"Moldova",1999,2909.85035000128,,67.205,,,,,101.980791314333,11.14,24.4990121366074,1.54867256637168,,10.4103343465046,
"Moldova",2000,3044.67050577354,34.5744667053223,67.462,,,11.4333231842532,10.36,101.844482362364,8.539,22.8856401147698,1.13828448120842,,10.4744525547445,
"Moldova",2001,3310.52882645877,,67.672,,,11.7242998239949,10.36,101.616986454017,7.366,29.0498685324658,1.36428317324795,,10.56599756691,
"Moldova",2002,3632.61091825467,17.9894180297852,67.793,,,12.3293706114074,11.19,101.381934046035,6.845,29.0280426644063,1.3657340640323,,10.6575425790754,
"Moldova",2003,3959.95150996029,21.1640205383301,67.9,0.32405,,13.0115284620782,11.97,101.132058382973,6.378,26.8165058019738,1.24284015994812,,10.7523577730453,
"Moldova",2004,4378.17475782467,14.7783250808716,68.017,0.34903,,13.7935841981256,12.75,100.846989588049,6.374,26.5960284686876,1.03702242152466,,10.8406326034063,
"Moldova",2005,4865.93456430334,30.2439022064209,68.197,0.39865,,13.5266433778526,12.95,100.566888293243,5.633,23.691398091321,1.07824842587293,,10.9288537549407,
"Moldova",2006,5271.38970435336,31.7073173522949,68.423,0.40622,,16.082653881727,12.73,100.287778048526,4.2,27.6276217630746,1.19767119489881,,11.0203709334144,
"Moldova",2007,5589.5685077365,29.6116504669189,68.674,0.54557,,15.0900001525879,12.29,100.055661920841,2.723,26.5573174846228,1.20853599754612,1.94,11.1118881118881,
"Moldova",2008,6153.35152147981,33.009708404541,69,0.53463,,15.6199998855591,11.66,99.8653879625439,2.073,29.0955088921463,1.46643177205009,,11.2034052903618,
"Moldova",2009,5827.17888882857,26.7942581176758,69.406,0.52557,5.8425319301887,16.2700004577637,11.35,99.739374107982,2.987,33.4088861628108,1.01077625570776,,11.2949224688355,
"Moldova",2010,6323.06287905206,29.0476188659668,69.876,0.3665,9.70481569946037,16.9699993133545,11.43,99.7787848154216,2.937,30.3055744832733,0.770982765067818,2.05,11.400304414003,
"Moldova",2011,6832.94156502961,30.8056869506836,70.173,0.33764,7.41853479533401,17.8700008392334,12,99.7210931780946,2.648,30.5272681915159,0.838230264589746,,11.4727549467275,
"Moldova",2012,7254.66249032313,31.7535552978516,70.344,0.34907,5.13254701281781,18.8600006103516,12.44,99.6732759521901,2.151,30.791122796271,0.814068087742517,2.44,11.5416920267803,
"Moldova",2013,8232.5238047368,23.6966819763184,70.291,0.29783,2.76672880955816,19.0400009155273,12.25,99.5771842462653,1.873,30.1993036639946,0.866964078496093,,11.6070559610706,4.2
"Moldova",2014,8643.06431435343,20.6730766296387,70.241,0.31463,5.33908399973561,20.0900001525879,11.8,99.5164884911377,1.425,27.9960306636429,0.868033743157139,2.554241,11.6794403892944,4.2
"Moldova",2015,9197.61838204272,17.1428565979004,70.118,0.30735,4.60975269861678,19.3700008392334,11.35,98.7560678343838,1.742,30.1843260625006,0.932863102662251,,11.7518248175182,4.2
"Moldova",2016,10325.8404896126,13.8095235824585,70.179,0.28004,3.48388749123713,18.8267918182971,11.24,97.614165825121,1.557,31.4795012293809,1.12999132840567,2.352941,11.7548661800487,4.2
"Moldova",2017,11252.1135465283,20.9523811340332,70.375,0.25789,5.3934747176002,18.9358224933804,11.33,95.9093883802694,1.586,31.3455394867919,1.04761206074389,,11.7512921860748,4.2
"Moldova",2018,11868.1955463223,25.238094329834,70.236,0.25626,2.51881364001274,20.1200008392334,11.36,94.2543946689506,1.196,31.9456186152523,1.05403546444329,2.02,11.7529716925191,4.2
"Moldova",2019,13413.2232935126,29.0476188659668,70.181,0.24145,2.96130489390172,20.0499992370606,11.36,92.756093569939,1.466,31.4156761730159,1.13214697144243,,11.7527572607105,4.2
"Moldova",2020,13527.4413130967,30,69.914,0.23511,2.23908642857928,20.1900005340576,11.08,91.7473260542588,1.186,33.1490465398833,1.05069941999318,,11.7532218728523,4.2
"Moldova",2021,15682.0703284653,35.238094329834,68.991,0.23154,2.23694740673712,20.4300003051758,,90.3612977338393,0.785,30.4967539857759,1.09229041737344,,11.7512921860748,11.4
"Moldova",2022,16452.9621236034,42.4528312683105,71.546,0.22983,2.1401803935369,20.3899993896484,,88.05425357802,0.897,29.3925070523525,0.898439835017036,1.9,11.7548661800487,11.4
"Moldova",2023,17746.940549966,46.698112487793,71.198,0.22342,2.61708440538272,20.9641449953977,,85.437584732506,1.555,30.7430907916062,1.40451344350748,,11.7370179167932,11.4
"Moldova",2024,18716.5133942394,,,,,22.5620785775415,,,1.434,,,,,11.5
"Montenegro",1960,,,65.4921951219512,,,,,,,,,,,
"Montenegro",1961,,,65.9281951219512,,,,,,,,,,,
"Montenegro",1962,,,66.2178780487805,,,,,,,,,,,
"Montenegro",1963,,,66.6071951219512,,,,,,,,,,,
"Montenegro",1964,,,67.2085609756098,,,,,,,,,,,
"Montenegro",1965,,,67.9017317073171,,,,,,,,,,,
"Montenegro",1966,,,68.4289024390244,,,,,,,,,,,
"Montenegro",1967,,,69.0755609756098,,,,,,,,,,,
"Montenegro",1968,,,69.6431707317073,,,,,,,,,,,
"Montenegro",1969,,,69.9628780487805,,,,,,,,,,,
"Montenegro",1970,,,70.2063170731708,,,,,,,,,,,
"Montenegro",1971,,,70.6126585365854,,,,,,,,,,,
"Montenegro",1972,,,71.0364634146342,,,,,,,,,,,
"Montenegro",1973,,,71.3676097560976,,,,,,,,,,,
"Montenegro",1974,,,71.4118048780488,,,,,,,,,,,
"Montenegro",1975,,,71.7094146341463,,,,,,,,,,,
"Montenegro",1976,,,71.8461951219512,,,,,,,,,,,
"Montenegro",1977,,,71.6151219512195,,,,,,,,,,,
"Montenegro",1978,,,71.7102195121951,,,,,,,,,,,
"Montenegro",1979,,,71.2804634146342,,,,,,,,,,,
"Montenegro",1980,,,72.0325853658537,,,,,,,,,,,
"Montenegro",1981,,,71.9192926829268,,,,,,,,,,,
"Montenegro",1982,,,72.1014878048781,,,,,,,,,,,
"Montenegro",1983,,,72.1067804878049,,,,,,,,,,,
"Montenegro",1984,,,72.0980487804878,,,,,,,,,,,
"Montenegro",1985,,,72.2386097560976,,,,,,,,,,,
"Montenegro",1986,,,72.5884634146342,,,,,,,,,,,
"Montenegro",1987,,,72.9833414634146,,,,,,,,,,,
"Montenegro",1988,,,73.2131219512195,,,,,,,,,,,
"Montenegro",1989,,,73.6204878048781,,,,,,,,,,,
"Montenegro",1990,,,73.6963414634146,,,,,,,,,,,
"Montenegro",1991,,,73.7667317073171,,,,,,30.228,,,,,
"Montenegro",1992,,,73.6216585365854,,,,,,30.283,,,,,
"Montenegro",1993,,,73.6938780487805,,,,,,30.348,,,,,
"Montenegro",1994,,,73.5877804878049,,,,,,30.334,,,,,
"Montenegro",1995,,,73.5649268292683,,,,,,30.294,,,,,
"Montenegro",1996,,,73.4447317073171,,,,,,30.235,,,,,
"Montenegro",1997,5797.25900086882,,73.3429756097561,,,,,,30.298,,,,,
"Montenegro",1998,6168.47431425005,68.9839553833008,73.2877804878049,,,,,,30.269,,,,,
"Montenegro",1999,5683.25732517978,,73.1438780487805,,,,,,30.676,,,,,
"Montenegro",2000,6002.5764111389,51.5957450866699,73.3968048780488,,,,,,30.609,,,,,
"Montenegro",2001,6772.28818455103,,73.5801951219512,,,,,,30.741,,,,,
"Montenegro",2002,7100.30635177469,51.8518524169922,73.9652195121951,,,,,,30.423,,,,,
"Montenegro",2003,7341.27844094377,42.3280410766602,74.0557317073171,0.79772,,,,,30.458,,,,,
"Montenegro",2004,7842.50753015106,36.4532012939453,74.2056097560976,1.01874,,,,,30.37,,,,,
"Montenegro",2005,8313.65416335034,45.365852355957,73.9829268292683,0.92443,,,,,30.31,,7.05627705627706,,,
"Montenegro",2006,10458.6624501488,40.9756088256836,73.8390243902439,1.22991,,,,45.7267657992565,24.79,,5.38461538461538,,55.5092936802974,
"Montenegro",2007,12462.2081375874,42.7184448242188,74.3390243902439,1.14521,,,,45.7899628252788,19.4,,3.97794741306192,,57.003717472119,
"Montenegro",2008,13816.5729192367,50,75.1365853658537,,9.02999106588378,,,45.8713011152416,17.15,,3.66330390920555,,58.4981412639405,
"Montenegro",2009,13021.7594887881,51.1961708068848,75.1439024390244,,23.5667343904454,,,45.969814126394,19.09,,3.59141184124919,,59.9925650557621,
"Montenegro",2010,13633.6988304649,50,75.990243902439,,10.3414286330583,,10.4,46.054126394052,19.649,,3.88888888888889,2.45,61.4869888475836,
"Montenegro",2011,14466.2432860016,52.6066360473633,76.0829268292683,0.31485,8.25360649688876,,,46.1223048327138,19.759,,3.86332882273342,,61.4869888475836,
"Montenegro",2012,13845.6901397755,54.502368927002,76.3,,10.7846783653116,,,46.2020817843866,19.808,,3.62448418156809,2.3,61.4869888475836,
"Montenegro",2013,14837.2269792637,48.3412322998047,76.490243902439,0.37431,7.90450290652619,,,46.2889962825279,19.585,,3.16885139519792,,61.4869888475836,14.6
"Montenegro",2014,15323.4913668459,54.8076934814453,76.3390243902439,0.3632,14.6195848959385,16.2786597589935,,46.3750185873606,18.054,,3.32962720732505,2.839561,61.4869888475836,4.1
"Montenegro",2015,16271.9861609659,52.8571434020996,76.6024390243903,0.374,12.7654405105783,16.9736476894793,9.55,46.4424535315985,17.555,,3.02648967551622,,61.4869888475836,4.1
"Montenegro",2016,18110.2196143043,54.761905670166,76.5414634146342,0.32454,5.56462581692143,19.2002310333666,,46.4946468401487,17.732,,2.96993081426291,2.068271,61.4869888475836,4.1
"Montenegro",2017,19568.5054747837,53.8095245361328,76.6853658536585,0.34898,4.23802961613367,19.3196109851003,,46.5414126394052,16.082,,2.89318518518519,,61.4869888475836,6.4
"Montenegro",2018,21368.2769936811,56.1904754638672,77.8853658536585,0.50374,3.15384813400145,21.4508209228516,,46.5753159851301,15.19,,2.90236363636364,2.57,61.4869888475836,6.4
"Montenegro",2019,23958.2775935046,54.761905670166,76.6829268292683,0.36328,6.88996477506703,19.7659276423604,10.34,46.5987360594796,15.128,,3.03458888378502,,61.4869888475836,10.5
