Country,Year,GDP per capita,Control of Corruption,Life expectancy,Research and development expenditure,High-technology exports,Bachelor education,Alcohol consumption,Population density,Unemployment,Socal contributions,Military expenditure,Infrastructure quality,Forrest area,Protected area,GINI Index,Global Peace Index,Positive Peace Index,Global Terrorism Index,Ecological Threat Report,debt_to_GDP
Croatia,2009,20349.55163535,55.9808616638184,76.1682926829268,0.83304,11.3084573800093,,9.46,76.927685655064,9.202,33.6367242272274,3.55832873242409,2.5,34.2452290758345,,32.6,1.685,2.47940004552359,,1.73,47.9
Croatia,2010,20143.7495528981,58.5714302062988,76.4756097560976,0.73055,10.1821121281211,,9.48,76.7533950396684,11.62,33.7897331899289,3.44231564599299,2.36,34.3077692802516,,32.4,1.625,2.41619732566382,,1.73,56.8
Croatia,2011,21195.7557640257,58.2938385009766,76.7756097560976,0.73646,8.6911549126651,,9.42,76.4888499749839,13.678,33.7274869042728,3.59718355094739,2.36,34.314916732185,,32.3,1.614,2.41242159253423,0,1.73,63.1
Croatia,2012,21620.2126574641,58.2938385009766,77.1682926829268,0.73725,11.812056164737,,9.32,76.1269387463369,15.935,32.7839864195784,3.52367423944199,3.35,34.3220641841184,,32.5,1.62,2.42009872859183,0,1.73,68.9
Croatia,2013,22432.2396385494,61.1374397277832,77.5707317073171,0.79513,12.493497088882,,8.91,75.6543849617611,17.251,31.6105570849896,3.3727958962204,3.35,34.3292116360517,13.8,32,1.571,2.41484667525757,0.582,1.73,79.5
Croatia,2014,22708.2214919977,62.019229888916,77.7243902439024,0.76902,10.4390521916801,14.5636595583759,8.69,75.0767993710242,17.29,31.8141040109806,3.72188874644988,2.922822,34.3363590879851,38,32.1,1.55,2.41491054319505,0.333,1.73,83.2
Croatia,2015,23758.9515172107,60.9523811340332,77.2756097560976,0.82378,10.7066240086763,15.5312904632279,8.59,74.1856371953399,16.175,30.794661356416,3.70923291915005,2.922822,34.3435065399185,38,31.1,1.577,2.42679932094593,0.18,1.73,82.8
Croatia,2016,25804.1408356739,60.9523811340332,77.9219512195122,0.84433,14.4016994474882,16.1056637928677,8.65,73.3840861982703,13.103,29.7292904321878,3.48430251523118,2.989697,34.3813916088914,38.2,30.9,1.548,2.42528715329578,0.087,1.73,79.3
Croatia,2017,27889.1324695117,56.6666679382324,77.7268292682927,0.8415,8.73810136016396,17.0243573106261,8.63,72.2144056893717,11.208,29.6149205919978,3.71439357736195,2.989697,34.5151954828104,38.3,30.4,1.576,2.39043933022946,0.044,1.73,76.2
Croatia,2018,29788.6686206675,57.1428565979004,77.919512195122,0.94312,8.83753101502131,17.9101952525657,8.54,71.2739439639768,8.432,30.1275014409513,3.42313937799104,3.01,34.5598956472018,38.3,29.7,1.573,2.3688224838767,0,1.73,72.8
Croatia,2019,33063.7068719801,58.0952377319336,78.2243902439024,1.07027,8.28927083536396,18.0368060747983,8.54,70.5701879779859,6.617,28.8662959786722,3.62816511876804,3.01,34.6045672217854,38.3,28.9,1.566,2.33393214648368,0,1.73,70.9
Croatia,2020,31595.9559202678,59.523811340332,77.5243902439024,1.22989,9.68004103299381,18.8266372713644,7.65,69.946497498213,7.507,29.4590523199413,3.15224566391711,3.01,34.6517155110793,38.4,29.5,1.527,2.40099608143248,0,1.73,86.5
Croatia,2021,36932.5937866899,56.6666679382324,76.4243902439025,1.23124,9.60673351412275,19.2986945617446,7.65,69.3170300214439,7.608,28.530772580709,4.05795527050328,3.01,34.6963902787706,38.4,28.9,1.447,2.38339224990348,0,1.73,78.2
Croatia,2022,41959.5332914918,59.9056587219238,77.5756097560976,1.40323,12.0638540428638,19.6929512894322,7.65,68.8999463902788,6.96,28.2785827502223,4.03588928618726,3,34.7410650464618,38.5,30,1.455,2.38133224571072,0,1.73,68.5
Croatia,2023,45602.8206836116,59.9056587219238,78.4731707317073,1.40323,11.0335908814715,21.9618380926261,7.65,68.9722301644031,6.086,27.8567715786041,3.89884088514225,3,34.785739814153,38.5,30.1,1.481,2.38133224571072,0,1.73,61.8
Croatia,2024,48575.4314219866,59.9056587219238,78.4731707317073,1.40323,11.0335908814715,21.9618380926261,7.65,68.9722301644031,5.236,27.8567715786041,3.89884088514225,3,34.785739814153,38.4,30.1,1.49,2.38133224571072,0,1.73,57.6
Croatia,2025,48575.4314219866,59.9056587219238,78.4731707317073,1.40323,11.0335908814715,21.9618380926261,7.65,68.9722301644031,5.236,27.8567715786041,3.89884088514225,3,34.785739814153,38.4,30.1,1.519,2.38133224571072,0,1.73,57.6
Czechia,1995,13948.061985981,,73.0748780487805,,,,,133.651520641905,4.082,42.3694198106118,3.32883213268613,,34.0799145852207,,,,,,1.22,13.5
Czechia,1996,14775.324305044,74.7311859130859,73.7146341463415,0.88912,,,,133.496065743497,3.852,44.4292022342204,3.9998951149802,,34.0900996505759,,25.8,,,,1.22,11.5
Czechia,1997,14907.6404517225,74.7311859130859,73.8248780487805,0.98819,,,,133.352284198266,4.674,45.7110011463876,3.82091114100574,,34.1002847159312,,25.8,,,,1.22,12.1
Czechia,1998,15062.7620449105,70.0534744262695,74.5146341463415,1.06022,,0.508472684180771,,133.225999741167,6.455,46.162917667613,4.16758189443291,,34.1104697812864,,25.8,,,,1.22,13.9
Czechia,1999,15493.9796685778,70.0534744262695,74.6682926829268,1.04957,,0.74525714866419,,133.089944350977,8.702,45.6678902860713,4.49448971362898,,34.1206548466416,,25.8,,,,1.22,15.1
Czechia,2000,16328.7979234395,60.638298034668,74.9682926829268,1.10997,,0.849156820679165,14.22,132.717264138734,8.764,46.617915904936,4.58279087375234,,34.1308399119969,,25.8,,,,1.22,16.9
Czechia,2001,17711.335522848,60.638298034668,75.1731707317073,1.09871,,0.952680719899568,14.22,132.219554807817,8.128,45.0426000653307,4.02656174464199,,34.1568396531642,,25.8,,,,1.22,22.6
Czechia,2002,18344.0329427938,67.7248687744141,75.2219512195122,1.09819,,0.952680719899568,14.21,131.96474699107,7.28,46.8991631399752,4.07110523074875,,34.1828393943316,,26.6,,,,1.22,25.7
Czechia,2003,19606.58938716,71.4285736083984,75.1707317073171,1.1421,,0.952680719899568,14.13,131.926983305293,7.777,42.4270434039263,3.83556379158675,,34.2088391354989,,26.6,,,,1.22,28.1
Czechia,2004,20990.9328225987,68.4729080200195,75.7219512195122,1.13935,,0.952680719899568,14.09,131.984222107171,8.298,44.8048143742442,4.02694801457894,,34.2392699974113,,27.5,,,,1.22,28.3
Czechia,2005,22114.8363085202,68.7804870605469,75.9243902439025,1.161,,0.952680719899568,13.99,132.166916903961,7.927,46.3982251482251,4.19833345305653,,34.2652731038053,,26.9,,,,1.22,27.7
Czechia,2006,23919.2927094088,67.8048782348633,76.5243902439024,1.22542,,0.952680719899568,14.11,132.542459546926,7.141,46.94346098476,3.78151811574403,,34.295715210356,,26.7,,,,1.22,27.6
Czechia,2007,26268.5653173799,66.9902877807617,76.7243902439025,1.29572,15.2861658593061,0.952680719899568,14.1,133.318161812298,5.316,46.4184029217222,3.52066634630787,3,34.3217216828479,,26,,,,1.22,27.3
Czechia,2008,27937.841568102,66.019416809082,76.9756097560976,1.23358,15.789935033416,0.952680719899568,14.04,134.445921802175,4.392,47.3081763787187,3.01569365596214,3,34.35217503884,,26.3,1.442,,,1.22,28.2
Czechia,2009,27698.8106131663,68.8995208740234,77.0780487804878,1.28656,17.4435406790909,0.952680719899568,13.67,135.214085965821,6.662,45.6930004722014,2.95456178058528,3,34.3781848783014,,26.2,1.453,2.16801686619137,,1.22,33.4
Czechia,2010,28156.9854724601,69.0476226806641,77.4243902439025,1.3267,17.8761073763384,0.952680719899568,13.33,135.626181535673,7.281,45.9789742169066,2.73841764776791,3.25,34.4086494885407,,26.6,1.423,2.16293278630452,,1.22,36.7
Czechia,2011,29237.1870959847,68.7203826904297,77.8731707317073,1.54477,18.7153527152583,0.952680719899568,13.13,135.90687556649,6.712,44.8784414918899,2.49570798326512,3.25,34.4371617247184,,26.4,1.391,2.16786488245052,0,1.22,39.4
Czechia,2012,29465.6074011894,66.3507080078125,78.0756097560976,1.76967,18.5892063440962,0.952680719899568,13.08,136.097177262722,6.979,44.8785762930035,2.37988098952774,2.96,34.465673960896,,26.1,1.444,2.15696058264874,0,1.22,43.8
Czechia,2013,31013.0082933831,65.4028472900391,78.1756097560976,1.87924,17.334368506368,0.952680719899568,13.14,136.159958559959,6.953,44.6610391189486,2.38001720508003,2.96,34.4986531986532,21.9,26.5,1.427,2.18580540689916,0,1.22,44.1
Czechia,2014,32743.489773169,67.3076934814453,78.8243902439024,1.95833,17.3712318028821,18.8299999237061,13.11,136.30337995338,6.108,45.3492082975328,2.26696036193623,3.28524,34.5271691271691,21.8,25.9,1.411,2.14592853378563,0,1.22,41.5
Czechia,2015,34102.176988058,66.1904754638672,78.5780487804878,1.91689,17.7344072038512,19.3400001525879,13.22,136.589288952208,5.048,43.9095597606048,2.25730945911807,3.28524,34.5601606009584,21.7,25.9,1.415,2.13726039118073,0.72,1.22,39.5
Czechia,2016,36445.0485732064,67.1428604125977,79.0268292682927,1.67003,16.8728021438796,20.0799999237061,13.2,136.851858567543,3.952,45.1912064097516,2.50591301702844,3.357148,34.579070068644,22.1,25.4,1.327,2.1735302590657,0.72,1.22,36.2
Czechia,2017,39346.030564257,69.0476226806641,78.9780487804878,1.76855,17.8292568189487,20.7299995422363,13.26,137.21587877218,2.893,45.8454910467466,2.45421826450554,3.357148,34.6025126278979,22.2,24.9,1.359,2.19182087842498,0.949,1.22,33.8
Czechia,2018,41638.1831076596,67.6190490722656,79.0292682926829,1.89906,19.5549977904499,21.001915509847,13.29,137.675534257221,2.246,46.8767517723152,2.681262747669,3.46,34.6259551871519,22.2,25,1.338,2.20249381130361,0.577,1.22,31.7
Czechia,2019,45614.0171132532,69.0476226806641,79.229268292683,1.92734,20.7104130233292,20.9099998474121,13.29,138.226810266108,2.015,47.216847607623,2.806774785081,3.46,34.6514173213048,22.2,25.3,1.373,2.17837182478776,0.325,1.22,29.6
Czechia,2020,44839.4822099455,69.0476226806641,78.2268292682927,1.98599,22.58251525965,21.385169111864,11.99,138.575928842168,2.55,48.4493344603199,2.80068848348159,3.46,34.6779919254939,22.2,26.2,1.372,2.18847258771067,0.141,1.22,36.9
Czechia,2021,47796.0337408466,71.9047622680664,77.2219512195122,1.99601,20.3560909262553,22.8479930525605,11.99,136.108349053848,2.803,50.7152184131306,3.00456175796636,3.46,34.7066980208929,22.2,26.2,1.33,2.16268286128576,0.059,1.22,40.7
Czechia,2022,51709.8373933963,74.5283050537109,78.9292682926829,1.9642,21.8353618959526,22.2876637269128,11.99,138.290511305111,2.224,49.2368571100671,3.08710703654568,3,34.7369431785448,22.2,25.9,1.303,2.10903973486083,0,1.22,42.5
Czechia,2023,53217.2191709182,76.8867950439453,79.8780487804878,1.9642,20.302723987427,21.9581005821149,11.99,140.785547662605,2.579,49.2368571100671,3.30061492359817,3,34.7623883740408,22.2,25.7,1.384,2.10903973486083,3.577,1.22,42.2
Czechia,2024,56805.6467676779,76.8867950439453,79.8780487804878,1.9642,22.4045215279558,21.9581005821149,11.99,140.785547662605,2.506,49.2368571100671,3.30061492359817,3,34.7623883740408,21.9,25.7,1.458,2.10903973486083,2.906,1.22,43.3
Czechia,2025,56805.6467676779,76.8867950439453,79.8780487804878,1.9642,22.4045215279558,21.9581005821149,11.99,140.785547662605,2.506,49.2368571100671,3.30061492359817,3,34.7623883740408,21.9,25.7,1.435,2.10903973486083,2.906,1.22,43.3
Denmark,1995,22661.5576840608,,75.2126829268293,,,,,130.834325,6.992,3.50139985115507,2.87960013979282,,13.788,,23,,,,1.42,71.5
Denmark,1996,23713.9451875255,100,75.5914634146342,1.80667,,,,131.57685,6.844,3.42665205515923,2.83596682920336,,13.8884,,23,,,,1.42,68.3
Denmark,1997,24881.2435954705,100,75.9451219512195,1.88914,,,,132.124775,5.4,3.4772312329918,2.89041968125948,,13.9888,,23,,,,1.42,64.4
Denmark,1998,25797.1256223682,99.4652404785156,76.1390243902439,2.00619,,,,132.605475,5.039,3.36414481025861,2.90282367374399,,14.0892,,23,,,,1.42,60.3
Denmark,1999,26642.2215588617,99.4652404785156,76.3414634146341,2.12764,,,,133.044975,5.141,5.13750485650982,2.86954132830755,,14.1896,,23,,,,1.42,56.8
Denmark,2000,28641.6990434156,99.4680862426758,76.5926829268293,2.1862,,,11.69,133.4904,4.476,5.56724363265436,2.76624322170998,,14.29,,23.8,,,,1.42,53.6
Denmark,2001,29462.1232905618,99.4680862426758,76.7926829268293,2.32466,,,11.69,133.969575,4.164,5.50986646825554,2.90018063170038,,14.327225,,23.8,,,,1.42,50.1
Denmark,2002,30666.5967674022,99.4709014892578,76.8951219512195,2.44145,,,11.64,134.398275,4.274,4.12968870182453,2.83410574229878,,14.36445,,23.8,,,,1.42,50.3
Denmark,2003,30868.0456132223,99.4709014892578,77.1439024390244,2.51085,,,11.55,134.76435,5.398,4.10104080316846,2.73465479119305,,14.401675,,25.6,,,,1.42,48.2
Denmark,2004,33019.9772946564,99.5073928833008,77.4926829268293,2.41916,,,11.52,135.113075,5.204,3.76903855306997,2.68636744635346,,14.4389,,24.9,,,,1.42,46.2
Denmark,2005,34238.3218147437,99.0243911743164,77.8439024390244,2.39337,,,11.33,135.4858,4.83,3.4630726072924,2.55942668842179,,14.476125,,25.2,,,,1.42,39.4
Denmark,2006,37400.3075213334,100,78.0951219512195,2.403,,,11.21,135.9318,3.897,3.35767196426458,2.76439698138777,,14.51335,,25.9,,,,1.42,33.2
Denmark,2007,39111.5190257616,100,78.1951219512195,2.51541,18.2573624878991,,11,136.53595,3.801,3.11162196246091,2.63603450235296,3.82,14.550575,,26.2,,,,1.42,29.5
Denmark,2008,41467.3861879777,100,78.4463414634146,2.77346,16.8570341112745,,10.71,137.340525,3.683,3.04782498806482,2.68792635456182,3.82,14.5878,,25.2,1.262,,,1.42,35.5
Denmark,2009,40503.2046306821,100,78.5975609756098,3.05514,18.9310512130896,,10.48,138.077375,6.409,3.19667988055009,2.38816148950943,3.82,14.625025,,26.7,1.286,1.48119477043239,,1.42,43
Denmark,2010,43042.394637021,100,79.1,2.91707,15.4688409278647,,10.39,138.692075,7.746,3.17117717769469,2.46787033157623,3.99,14.66225,,27.2,1.309,1.47276224428651,,1.42,46.1
Denmark,2011,44443.7163844726,100,79.8,2.94465,15.2745652031744,,10.11,139.2643,7.769,3.13879118888984,2.32773923640097,3.99,14.8532,,27.3,1.268,1.46666838975673,0.423,1.42,50
Denmark,2012,44755.1624273018,100,80.0512195121951,2.98125,15.826335095061,,9.83,139.7893,7.798,2.84356553006951,2.33252902344639,4.07,15.04415,,27.8,1.23,1.46802384523924,0.233,1.42,48.7
Denmark,2013,46869.1932887749,100,80.3,2.97048,15.822591156063,,9.55,140.3733,7.384,2.541005244562,2.19857958501601,4.07,15.2351,17.5,28.5,1.223,1.47642442311035,0.114,1.42,47.8
Denmark,2014,47879.5955558233,100,80.7,2.91409,15.7179605296799,28.9799995422363,9.6,141.086875,6.925,2.32552530534277,2.08135655194479,3.816178,15.42605,25.6,28.4,1.209,1.48288169096194,0.059,1.42,48.7
Denmark,2015,48910.33243719,98.5714263916016,80.7024390243902,3.05497,17.1655001970314,30.3799991607666,9.61,142.087075,6.278,2.43561207461934,2.03831120877537,3.816178,15.617,25.6,28.2,1.21,1.48790849667428,1.884,1.42,44.6
Denmark,2016,51820.9521305491,99.523811340332,80.8536585365854,3.09283,14.8833242354843,30.9799995422363,9.52,143.20025,5.989,2.37910262906041,2.18686434931971,3.745903,15.6165,18.1,28.2,1.253,1.50920331916543,1.329,1.42,41.7
Denmark,2017,55271.5976002659,99.0476226806641,81.1024390243903,2.93124,12.4557209309841,30.1001661571119,9.5,144.1245,5.833,2.26830973333541,2.25172074729597,3.745903,15.64,26.1,28.7,1.322,1.5061396315361,0.869,1.42,40.2
Denmark,2018,57233.6231685618,99.523811340332,80.9536585365854,2.96603,12.3547301877073,32.3600006103516,9.4,144.8409,5.131,2.24449355994208,2.52737026013819,3.96,15.664,18.1,28.2,1.326,1.49133144718634,0.773,1.42,38.5
Denmark,2019,60594.966400191,99.523811340332,81.4512195121951,2.89685,12.039996737934,31.5225927146297,9.4,145.36055,5.018,2.06597455264137,2.6075100191671,3.96,15.6875,17.2,27.7,1.299,1.45662733523711,0.459,1.42,38.3
Denmark,2020,62682.2899474389,100,81.6024390243903,2.97258,13.2343925466707,33.0900001525879,9.49,145.7851,5.637,2.12604337365245,2.57519236192241,3.96,15.711,17,27.5,1.329,1.46875546223751,0.123,1.42,46.3
Denmark,2021,69715.1809680929,100,81.4048780487805,2.76142,13.9247467740003,32.7225268444934,9.49,146.418325,5.043,1.94086623660644,2.61044461238113,3.96,15.7345,17,28.3,1.301,1.44802644813508,0.059,1.42,40.7
Denmark,2022,77400.3348008883,100,81.3048780487805,2.89051,17.1191296810542,33.0808151718898,9.49,147.575925,4.434,1.91674583517951,3.03926415997614,4.1,15.758,17,29.3,1.292,1.43962707789115,0.03,1.42,34.2
Denmark,2023,73737.4475447105,100,81.8536585365854,2.89051,17.3657186864758,33.6215669364704,9.49,148.6738,5.094,1.88707840935145,4.1000167886888,4.1,15.7815,17,29.9,1.316,1.43962707789115,0,1.42,33.8
Denmark,2024,79514.2854383058,100,81.8536585365854,2.89051,17.3657186864758,33.6215669364704,9.49,148.6738,5.587,1.88707840935145,4.1000167886888,4.1,15.7815,15.8,29.9,1.34,1.43962707789115,0.72,1.42,31.5
Denmark,2025,79514.2854383058,100,81.8536585365854,2.89051,17.3657186864758,33.6215669364704,9.49,148.6738,5.587,1.88707840935145,4.1000167886888,4.1,15.7815,15.8,29.9,1.393,1.43962707789115,0.72,1.42,31.5
Estonia,1995,6475.40136185006,,67.5439024390244,,,,,33.8908704883227,9.659,30.4024629662681,2.35455349248453,,52.4273413540929,,30.1,,,,1.1,8.7
Estonia,1996,6889.29880886621,69.8924713134766,69.6121951219512,,,,,33.3945270110875,9.915,31.3573222993941,2.24191279887482,,52.5051663128096,,30.1,,,,1.1,7.3
Estonia,1997,7977.91655116702,69.8924713134766,69.809756097561,,,,,33.0156876621845,10.369,30.2199300492027,2.87416004886988,,52.5829912715263,,30.1,,,,1.1,6
Estonia,1998,8450.51937523685,73.2620315551758,69.3585365853659,0.56501,,,,32.7000707714083,9.51,30.2100593297343,2.71673387096774,,52.660816230243,,37.6,,,,1.1,5.4
Estonia,1999,8412.06677647343,73.2620315551758,70.0634146341463,0.67708,,,,32.7965086105214,11.573,31.3115443224213,3.14968152866242,,52.7386411889597,,37.6,,,,1.1,5.9
Estonia,2000,9422.49706491914,77.6595764160156,70.4170731707317,0.6,,,10.45,32.9555319650861,13.36,31.464390380053,3.78475935828877,,52.8164661476763,,35.8,,,,1.1,5.1
Estonia,2001,10309.9978807426,77.6595764160156,70.2585365853659,0.69839,,,10.45,32.7462845010616,13.134,31.8863655767096,4.28980761358985,,53.0456003774475,,36,,,,1.1,4.9
Estonia,2002,11666.6649638489,76.1904754638672,70.9048780487805,0.71203,,,11.12,32.5395140363293,10.026,32.0091511048285,4.61867426942267,,53.2747346072187,,35.8,,,,1.1,5.7
Estonia,2003,13136.7185083193,80.9523773193359,71.3170731707317,0.76465,,,12.5,32.3359282849729,11.288,30.5468673158257,4.95430809399478,,53.5038688369899,,37.2,,,,1.1,5.6
Estonia,2004,14539.9710841117,82.7586212158203,71.909756097561,0.84584,,,13.64,32.1431941495636,10.248,29.8814299197735,4.95495495495496,,53.733003066761,,33.6,,,,1.1,5.2
Estonia,2005,16638.0779749397,80.9756088256836,72.5682926829268,0.91705,,,15.25,31.9597782495872,8.033,31.059189196431,4.30020963856167,,53.9621372965322,,33.4,,,,1.1,4.7
Estonia,2006,19348.3868589782,81.4634170532227,72.6914634146341,1.11277,,,15.75,31.7718801604152,5.915,29.3166609471517,4.14981982423037,,54.1912715263034,,33.7,,,,1.1,4.7
Estonia,2007,22201.3543849265,78.6407775878906,72.8146341463415,1.05874,12.1257231430114,,15.84,31.6272705826846,4.592,29.8262744548068,4.91275316090692,2.91,54.4204057560746,,31.2,,,,1.1,3.9
Estonia,2008,22803.5194742273,80.0970840454102,73.7707317073171,1.25188,11.4380079895671,,15.09,31.5425807973579,5.455,33.049754246788,4.47946957028373,2.91,54.6495399858457,,31.9,1.694,,,1.1,4.7
Estonia,2009,20478.2524752833,80.3827743530273,74.8243902439024,1.39679,11.3859368486444,,14.42,31.4818353385232,13.548,30.8433797727825,3.92346509074744,2.91,54.8786742156169,,31.4,1.728,2.1544419931442,,1.1,8
Estonia,2010,21616.7122418461,80.476188659668,75.4292682926829,1.57899,15.7346506591757,,14.23,31.4101203113942,16.707,32.8575035619601,4.22202266401143,2.75,55.1078084453881,,32,1.72,2.13266870820097,,1.1,8
Estonia,2011,24652.3610297918,80.568717956543,76.2292682926829,2.30522,22.2268275715382,,14.73,31.3149091766926,12.328,31.835658758542,4.4864605031245,2.75,55.508799245105,,32.5,1.665,2.11744173979927,1.218,1.1,7.6
Estonia,2012,26242.5282659014,81.5165863037109,76.3268292682927,2.12481,20.5676117029777,,15.45,31.2030195800896,10.021,30.9324445661934,4.83503981797497,2.79,55.9097900448219,,32.9,1.687,2.11912847214604,0.782,1.1,11.1
Estonia,2013,27831.1526234213,82.9383850097656,77.1414634146341,1.72412,20.6761148166196,,15.71,30.3196917414309,8.631,31.1435860380753,4.96834571979081,2.79,54.9117552334944,20.1,35.1,1.652,2.09398798687125,0.465,1.1,11.4
Estonia,2014,29403.6584494815,87.9807662963867,77.0341463414634,1.43023,23.652438820507,,15.64,30.2402806533241,7.352,31.0020452686119,5.09840179632809,3.338095,55.3027835288705,20.1,34.6,1.557,2.08410348829606,0.241,1.1,11.6
Estonia,2015,29720.5911161676,88.5714263916016,77.590243902439,1.46777,22.7144676294333,,15.06,30.26011042098,6.412,30.6732440445762,5.12568976088289,3.338095,55.6938118242466,20.1,32.7,1.611,2.08688120449289,0.128,1.1,10.8
Estonia,2016,31947.7769107437,88.0952377319336,77.6414634146342,1.24306,21.9072583684186,,13.92,30.268921095008,6.882,31.3400845541245,5.25210084033614,3.17635,55.6993328732459,20.2,31.2,1.595,2.0818662494122,0,1.1,10.2
Estonia,2017,34506.6486942506,86.6666641235352,78.0926829268293,1.27685,17.9646942764807,,12.33,30.816,5.807,31.6355866355866,5.122446797134,3.17635,57.0385964912281,20.2,30.4,1.593,2.07525203668235,0,1.1,9.4
Estonia,2018,37120.9879761677,90,78.2439024390244,1.40999,18.2045260067525,,11.26,30.9234385964912,5.412,32.0020857254216,5.11586802827965,3.1,57.0385964912281,20.2,30.3,1.592,2.0473563314006,0,1.1,8.5
Estonia,2019,40586.3784378888,90.9523773193359,78.6463414634147,1.62058,16.9644248677655,,11.26,31.0385497076023,4.514,31.8420850900728,5.2029992684711,3.1,57.0385964912281,20.6,30.8,1.573,2.04957158585856,0,1.1,9
Estonia,2020,40672.1340402132,92.3809509277344,78.5951219512195,1.75315,20.6216264338951,30.8500003814697,10.68,31.0999298245614,6.956,33.0886618741329,5.11239146311775,3.1,57.0385964912281,21.2,30.7,1.601,2.08161531458362,0,1.1,19.1
Estonia,2021,44251.5374983455,90,76.9439024390244,1.76766,20.6301155577085,31.7315850010193,10.68,31.1329122807018,6.178,31.79405240479,4.85392224522659,3.1,57.0385964912281,21.3,31.8,1.551,2.07058617738827,0,1.1,18.4
Estonia,2022,47802.0073086125,91.0377349853516,77.8439024390244,1.78205,18.0186438315616,32.6601680552965,10.68,31.5665808565411,5.571,31.5772773873935,5.45314361813976,3.5,57.0652937046572,21.4,32.3,1.588,2.06614553823029,0,1.1,19.2
Estonia,2023,46790.2700170266,91.5094375610352,78.490243902439,1.78205,16.581160524959,32.9437276359698,10.68,32.0684764802247,6.378,32.0736301369863,6.77038494650104,3.5,57.0652937046572,21.4,30.7,1.568,2.06614553823029,0,1.1,20.1
Estonia,2024,49333.8067758296,91.5094375610352,78.490243902439,1.78205,16.581160524959,32.9437276359698,10.68,32.0684764802247,7.828,32.0736301369863,6.77038494650104,3.5,57.0652937046572,22,30.7,1.538,2.06614553823029,0,1.1,23.4
Estonia,2025,49333.8067758296,91.5094375610352,78.490243902439,1.78205,16.581160524959,32.9437276359698,10.68,32.0684764802247,7.828,32.0736301369863,6.77038494650104,3.5,57.0652937046572,22,30.7,1.559,2.06614553823029,0,1.1,23.4
Finland,1995,19554.8790776007,,76.409512195122,,,,,16.7693949243245,17.005,33.6605584642234,2.37208987547374,,72.7551298466791,,23.5,,,,1.67,55.2
Finland,1996,20059.9888072214,99.4623641967773,76.6934146341464,2.45256,,,,16.8244952230868,15.572,32.8551409638268,2.61878415987661,,72.9423684296924,,23.5,,,,1.67,55.4
Finland,1997,21782.0213068936,99.4623641967773,76.8785365853659,2.62158,,,,16.8746019238977,14.967,31.5877848923118,2.79494936209391,,73.1296070127056,,23.5,,,,1.67,52.2
Finland,1998,23568.3644795552,100,77.0907317073171,2.78443,,,,16.9194589448111,13.214,31.3110529159912,2.84896321935755,,73.3168455957188,,23.5,,,,1.67,46.8
Finland,1999,24761.8165565638,100,77.2912195121951,3.05619,,,,16.9587773728619,11.693,32.0830202473548,2.45055170563071,,73.5040841787321,,23.5,,,,1.67,44
Finland,2000,26777.1143421587,100,77.4658536585366,3.24138,,,10,16.9940214714863,11.134,28.7724222306184,2.64233485407162,,73.6913227617453,,27.2,,,,1.67,42.4
Finland,2001,27801.0248281402,100,77.9658536585366,3.19372,,,10,17.0327587905053,10.29,30.49189140758,2.47270170819996,,73.6244656751699,,27.2,,,,1.67,40.9
Finland,2002,28596.2606345457,100,78.119512195122,3.25308,,,10.14,17.0740930431071,10.423,29.9158033332178,2.43058315825336,,73.5576085885945,,27.2,,,,1.67,40.1
Finland,2003,29046.4092304977,100,78.3682926829268,3.29822,,,10.45,17.1148560359828,10.469,29.9708484984389,2.99363467944148,,73.4907515020191,,27.7,,,,1.67,42.7
Finland,2004,31199.2914503448,100,78.7146341463415,3.30907,,,10.68,17.1646212941988,10.358,29.8288670734943,3.04566277841148,,73.4238944154437,,27.9,,,,1.67,42.6
Finland,2005,32047.7069315564,100,78.8170731707317,3.3237,,,10.95,17.2234676122,9.602,30.3880407124682,2.97754417195025,,73.3570373288683,,27.6,,,,1.67,39.9
Finland,2006,34447.7143026443,99.5121917724609,79.2146341463415,3.33216,,,11.12,17.3169839860577,8.935,30.855466104883,2.98871031494201,,73.4058597218112,,28,,,,1.67,38
Finland,2007,37844.2931586421,99.5145645141602,79.2634146341464,3.33704,21.7677559554834,,11.21,17.3919563287185,6.854,30.3782522525055,2.75834901677254,3.81,73.3437206090302,,28.3,,,,1.67,33.9
Finland,2008,40081.2212482066,99.0291290283203,79.5682926829268,3.53697,21.4878899291626,,11.14,17.4840375123396,6.369,30.5888893408724,2.90555542456283,3.81,73.3225666337611,,27.8,1.35,,,1.67,32.6
Finland,2009,37968.661743232,98.5645904541016,79.719512195122,3.73402,18.0159799627138,,10.89,17.5678545574202,8.249,33.6648178094821,2.88557054173174,3.81,73.2555577492596,,27.5,1.362,1.49701747033455,,1.67,41.5
Finland,2010,38950.5525874191,98.0952377319336,79.8707317073171,3.70532,13.1468637622035,,10.74,17.6484106614018,8.394,33.8696796710935,2.76742415395532,4.08,73.1885488647581,,27.7,1.374,1.48067132836974,,1.67,50.1
Finland,2011,40845.9566729849,99.052131652832,80.4707317073171,3.61806,11.0754610454262,,10.5,17.7309947678436,7.781,32.487700708223,2.77607809543533,4.08,73.3008654447333,,27.6,1.371,1.4818025138232,0.087,1.67,52
Finland,2012,40739.1131809421,98.1042633056641,80.6268292682927,3.39832,10.4739136902235,21.1399993896484,10.28,17.8155615518773,7.689,33.5189075630252,2.75362708944578,4.12,73.410773635197,,27.1,1.357,1.4622295331557,0.044,1.67,57.9
